account,site,name,country,region,sar_avail_pct,sar_up_seconds,sar_down_seconds,sar_missing_seconds,path_status,path_uptime_seconds,path_downtime_seconds,cellular_uptime_s_estimated,mdm_events,last_mdm_minutes_ago
Swift,MTHN,MTHN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,MTHT,MTHT0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,MTPL,MTPL0xUSA,USA,NA,97.849,84600,1860,0,outage-no-cellular,84600,1860,0,0,
Swift,MTTF,MTTF0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NCMR,NCMR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NCMV,NCMV0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NCNB,NCNB0xUSA,USA,NA,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
Swift,NCTC,NCTC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NDDL,NDDL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NDJT,NDJT0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NDLB,NDLB0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NDLS,NDLS0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NDMN,NDMN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NDNN,NDNN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NEAL,NEAL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NEBT,NEBT0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NEGI,NEGI0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NENF,NENF0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NENP,NENP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NESN,NESN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NEVT,NEVT0xUSA,USA,NA,99.237,85800,660,0,outage-no-cellular,85800,660,0,0,
Swift,NHHT,NHHT0xUSA,USA,NA,100.000,86460,0,0,brief-failover,86460,0,43200,4,889
Swift,NJMM,NJMM0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NMDE,NMDE0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NMGP,NMGP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NMRN,NMRN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NMRR,NMRR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NMTC,NMTC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NMTM,NMTM0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVCA,NVCA0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVEL,NVEL0xUSA,USA,NA,99.237,85800,660,0,outage-no-cellular,85800,660,0,0,
Swift,NVLV,NVLV0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVMQ,NVMQ0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVPP,NVPP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVRO,NVRO0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVRP,NVRP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVTN,NVTN0xUSA,USA,NA,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
Swift,NVVL,NVVL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NVWW,NVWW0xUSA,USA,NA,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
Swift,NYAN,NYAN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NYCT,NYCT0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NYNB,NYNB0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,NYSJ,NYSJ0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OHCL,OHCL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OHGB,OHGB0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OHLG,OHLG0xUSA,USA,NA,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
Swift,OHOT,OHOT0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OKAL,OKAL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OKAR,OKAR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OKGU,OKGU0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OKMC,OKMC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OKOK,OKOK0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OKTA,OKTA0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,ORAS,ORAS0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,ORBC,ORBC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,ORBD,ORBD0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,ORBR,ORBR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,OREU,OREU0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,ORPD,ORPD0xUSA,USA,NA,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
Swift,ORRB,ORRB0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,ORSL,ORSL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,PAAL,PAAL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,PACG,PACG0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,PACR,PACR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,PAER,PAER0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,PAMF,PAMF0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,PANC,PANC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,PATM,PATM0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,SCMP,SCMP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,SDMG,SDMG0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,SDML,SDML0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,SDPR,SDPR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,SDRC,SDRC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,SDRS,SDRS0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,SDWT,SDWT0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TNAC,TNAC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TNAM,TNAM0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TNBR,TNBR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TNME,TNME0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXAM,TXAM0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXAT,TXAT0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXCC,TXCC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXDR,TXDR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXEP,TXEP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXFL,TXFL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXGV,TXGV0xUSA,USA,NA,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
Swift,TXKL,TXKL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXLB,TXLB0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXLR,TXLR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXMF,TXMF0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXNC,TXNC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXOD,TXOD0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXPO,TXPO0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXSB,TXSB0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXSL,TXSL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXSN,TXSN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXSR,TXSR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,TXSW,TXSW0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,UTGU,UTGU0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,UTHU,UTHU0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,UTML,UTML0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,VAAB,VAAB0xUSA,USA,NA,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
Swift,VABF,VABF0xUSA,USA,NA,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
Swift,VACP,VACP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,VARM,VARM0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,VAVN,VAVN0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,VTRU,VTRU0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WALD,WALD0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WAMW,WAMW0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WARP,WARP0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WASE,WASE0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WAWA,WAWA0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WAYA,WAYA0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WIEC,WIEC0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WIER,WIER0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WIHW,WIHW0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WIJO,WIJO0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WILC,WILC0XUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WIMR,WIMR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WIPE,WIPE0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WISS,WISS0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WVSA,WVSA0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WYCR,WYCR0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WYCW,WYCW0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WYEV,WYEV0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WYGE,WYGE0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WYRS,WYRS0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Swift,WYWL,WYWL0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ATFS,ATFS0xAUT,AUT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ATGD,ATGD0xAUT,AUT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ATHB,ATHB0xAUT,AUT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ATHL,ATHL0xAUT,AUT,EU,100.000,86460,0,0,stuck-degraded,86460,0,86460,10,359
DFMG,ATJB,ATJB0xAUT,AUT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ATKA,ATKA0xAUT,AUT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,BGBL,BGBL0xBGR,BGR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,BGBO,BGBO0xBGR,BGR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,BGLO,BGLO0xBGR,BGR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,BGPV,BGPV0xBGR,BGR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,BGVI,BGVI0xBGR,BGR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,BGVN,BGVN0xBGR,BGR,EU,100.000,86460,0,0,brief-failover,86460,0,14400,1,1137
DFMG,CZOL,CZOL0xCZE,CZE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,CZPA,CZPA0xCZE,CZE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DNAB,DNAB0xDNK,DNK,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DNBR,DNBR0xDNK,DNK,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DNHS,DNHS0xDNK,DNK,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DNSO,DNSO0xDNK,DNK,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTBA,DTBA0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTBN,DTBN0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTBR,DTBR0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTDD,DTDD0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTFB,DTFB0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTGB,DTGB0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTHL,DTHL0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTHR,DTHR0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTHT,DTHT0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTIF,DTIF0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTKM,DTKM0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTMB,DTMB0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTMH,DTMH0xDEU,DEU,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,DTND,DTND0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTOB,DTOB0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTOS,DTOS0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTPW,DTPW0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTSW,DTSW0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTVD,DTVD0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTVR,DTVR0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTWL,DTWL0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTWR,DTWR0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,DTZU,DTZU0xDEU,DEU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESAC,ESAC0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESBN,ESBN0xESP,ESP,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,ESCB,ESCB0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESCD,ESCD0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESCM,ESCM0xESP,ESP,EU,100.000,86460,0,0,brief-failover,86460,0,14400,1,774
DFMG,ESCO,ESCO0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESCU,ESCU0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESEI,ESEI0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESGC,ESGC0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESGU,ESGU0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESHU,ESHU0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESME,ESME0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESMG,ESMG0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESML,ESML0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESMR,ESMR0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESMU,ESMU0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESMZ,ESMZ0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESNM,ESNM0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESOV,ESOV0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESSC,ESSC0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESSE,ESSE0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESTA,ESTA0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESVA,ESVA0xESP,ESP,EU,97.016,83880,2580,0,flapping,83880,2580,21660,5,505
DFMG,ESVI,ESVI0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ESZA,ESZA0xESP,ESP,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIEK,FIEK0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIHA,FIHA0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIII,FIII0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIIV,FIIV0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIJM,FIJM0xFIN,FIN,EU,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
DFMG,FIJO,FIJO0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIKL,FIKL0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIKM,FIKM0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FILA,FILA0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FILV,FILV0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIMU,FIMU0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FINA,FINA0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FISU,FISU0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FITA,FITA0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FIUU,FIUU0xFIN,FIN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRAC,FRAC0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRAR,FRAR0xFRA,FRA,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,FRBD,FRBD0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRBE,FRBE0xFRA,FRA,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,FRBY,FRBY0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRCB,FRCB0xFRA,FRA,EU,100.000,86460,0,0,brief-failover,86460,0,600,1,1386
DFMG,FRCH,FRCH0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRCO,FRCO0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRDI,FRDI0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRDL,FRDL0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRDU,FRDU0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRGE,FRGE0xFRA,FRA,EU,98.473,85140,1320,0,stuck-degraded,85140,1320,21720,5,620
DFMG,FRHR,FRHR0xFRA,FRA,EU,100.000,86460,0,0,brief-failover,86460,0,14400,1,806
DFMG,FRHV,FRHV0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRLA,FRLA0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRLM,FRLM0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRLO,FRLO0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRMC,FRMC0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRMG,FRMG0xFRA,FRA,EU,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
DFMG,FRMO,FRMO0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRNA,FRNA0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRNI,FRNI0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRPE,FRPE0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRPT,FRPT0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRRF,FRRF0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRRO,FRRO0xFRA,FRA,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,FRSG,FRSG0xFRA,FRA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,FRVA,FRVA0xFRA,FRA,EU,100.000,86460,0,0,brief-failover,86460,0,5400,1,89
DFMG,GBCC,GBCC0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBCD,GBCD0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBCT,GBCT0xGBR,GBR,EU,99.237,85800,660,0,brief-failover,85800,660,14400,1,878
DFMG,GBDB,GBDB0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBGY,GBGY0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBKS,GBKS0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBLH,GBLH0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBLP,GBLP0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBNQ,GBNQ0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBOB,GBOB0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBPH,GBPH0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBSA,GBSA0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBSB,GBSB0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBTA,GBTA0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBUS,GBUS0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GBWH,GBWH0xGBR,GBR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRCH,GRCH0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRFO,GRFO0xGRC,GRC,EU,100.000,86460,0,0,brief-failover,86460,0,28800,2,412
DFMG,GRHK,GRHK0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRIG,GRIG0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRKE,GRKE0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRKL,GRKL0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRKV,GRKV0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRLB,GRLB0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRNX,GRNX0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GROS,GROS0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRPS,GRPS0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRRO,GRRO0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRSA,GRSA0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRTA,GRTA0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,GRVO,GRVO0xGRC,GRC,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,HRLA,HRLA0xHRV,HRV,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,HRPL,HRPL0xHRV,HRV,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,HRSB,HRSB0xHRV,HRV,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,HRVV,HRVV0xHRV,HRV,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,HUBU,HUBU0xHUN,HUN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,HUNY,HUNY0xHUN,HUN,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,HUSZ,HUSZ0xHUN,HUN,EU,100.000,86460,0,0,stable,86460,0,0,0,
